('vfx-1', '2020-06-10T22:20:22Z', '2020-06-10T22:20:25Z', '2020-06-10T22:20:31Z', '2020-06-10T22:20:31Z', 9.0)
('vfx-2', '2020-06-10T22:20:58Z', '2020-06-10T22:21:01Z', '2020-06-10T22:21:07Z', '2020-06-10T22:21:07Z', 9.0)
('vfx-3', '2020-06-10T22:21:42Z', '2020-06-10T22:21:44Z', '2020-06-10T22:21:50Z', '2020-06-10T22:21:50Z', 8.0)
('color', '2020-06-10T22:22:22Z', '2020-06-10T22:22:24Z', '2020-06-10T22:22:27Z', '2020-06-10T22:22:27Z', 5.0)
('sound', '2020-06-10T22:22:57Z', '2020-06-10T22:22:59Z', '2020-06-10T22:23:04Z', '2020-06-10T22:23:04Z', 7.0)
('hdr', '2020-06-10T22:23:34Z', '2020-06-10T22:23:36Z', '2020-06-10T22:23:41Z', '2020-06-10T22:23:41Z', 7.0)
('owner', '2020-06-10T22:24:48Z', '2020-06-10T22:24:50Z', '2020-06-10T22:24:56Z', '2020-06-10T22:24:56Z', 8.0)
('vfx-1', '2020-06-10T22:24:52Z', '2020-06-10T22:24:54Z', '2020-06-10T22:24:59Z', '2020-06-10T22:24:59Z', 7.0)
('vfx-2', '2020-06-10T22:25:32Z', '2020-06-10T22:25:34Z', '2020-06-10T22:25:39Z', '2020-06-10T22:25:39Z', 7.0)
('vfx-3', '2020-06-10T22:26:11Z', '2020-06-10T22:26:14Z', '2020-06-10T22:26:19Z', '2020-06-10T22:26:19Z', 8.0)
('owner', '2020-06-12T10:46:08Z', '2020-06-12T10:46:10Z', '2020-06-12T10:46:15Z', '2020-06-12T10:46:15Z', 7.0)
('vfx-1', '2020-06-12T10:47:15Z', '2020-06-12T10:47:18Z', '2020-06-12T10:47:27Z', '2020-06-12T10:47:27Z', 12.0)
('vfx-2', '2020-06-12T10:47:16Z', '2020-06-12T10:47:18Z', '2020-06-12T10:47:27Z', '2020-06-12T10:47:27Z', 11.0)
('vfx-3', '2020-06-12T10:46:43Z', '2020-06-12T10:46:45Z', '2020-06-12T10:46:50Z', '2020-06-12T10:46:50Z', 7.0)
('color', '2020-06-12T10:44:15Z', '2020-06-12T10:44:17Z', '2020-06-12T10:44:23Z', '2020-06-12T10:44:23Z', 8.0)
('sound', '2020-06-12T10:46:10Z', '2020-06-12T10:46:12Z', '2020-06-12T10:46:18Z', '2020-06-12T10:46:18Z', 8.0)
('hdr', '2020-06-12T10:44:47Z', '2020-06-12T10:44:50Z', '2020-06-12T10:44:56Z', '2020-06-12T10:44:56Z', 9.0)
('owner', '2020-06-12T10:51:28Z', '2020-06-12T10:51:30Z', '2020-06-12T10:51:36Z', '2020-06-12T10:51:36Z', 8.0)
('vfx-1', '2020-06-12T10:51:32Z', '2020-06-12T10:51:34Z', '2020-06-12T10:51:40Z', '2020-06-12T10:51:40Z', 8.0)
('vfx-2', '2020-06-12T10:52:08Z', '2020-06-12T10:52:10Z', '2020-06-12T10:52:16Z', '2020-06-12T10:52:16Z', 8.0)
('vfx-3', '2020-06-12T10:52:51Z', '2020-06-12T10:52:54Z', '2020-06-12T10:52:59Z', '2020-06-12T10:52:59Z', 8.0)
('color', '2020-06-12T10:53:31Z', '2020-06-12T10:53:34Z', '2020-06-12T10:53:39Z', '2020-06-12T10:53:39Z', 8.0)
('sound', '2020-06-12T10:54:09Z', '2020-06-12T10:54:11Z', '2020-06-12T10:54:18Z', '2020-06-12T10:54:18Z', 9.0)
('hdr', '2020-06-12T10:54:46Z', '2020-06-12T10:54:48Z', '2020-06-12T10:54:53Z', '2020-06-12T10:54:53Z', 7.0)
('owner', '2020-06-12T10:55:59Z', '2020-06-12T10:56:02Z', '2020-06-12T10:56:06Z', '2020-06-12T10:56:06Z', 7.0)
('vfx-1', '2020-06-12T10:56:03Z', '2020-06-12T10:56:06Z', '2020-06-12T10:56:10Z', '2020-06-12T10:56:10Z', 7.0)
('vfx-2', '2020-06-12T10:56:38Z', '2020-06-12T10:56:41Z', '2020-06-12T10:56:45Z', '2020-06-12T10:56:45Z', 7.0)
('vfx-3', '2020-06-12T10:57:21Z', '2020-06-12T10:57:24Z', '2020-06-12T10:57:28Z', '2020-06-12T10:57:28Z', 7.0)
('color', '2020-06-12T10:58:02Z', '2020-06-12T10:58:04Z', '2020-06-12T10:58:09Z', '2020-06-12T10:58:09Z', 7.0)
