('hdr', '2020-06-10T23:49:02Z', '2020-06-10T23:49:04Z', '2020-06-10T23:49:08Z', '2020-06-10T23:49:08Z', 6.0)
('owner', '2020-06-10T23:50:18Z', '2020-06-10T23:50:21Z', '2020-06-10T23:50:26Z', '2020-06-10T23:50:26Z', 8.0)
('vfx-1', '2020-06-10T23:50:22Z', '2020-06-10T23:50:24Z', '2020-06-10T23:50:29Z', '2020-06-10T23:50:29Z', 7.0)
('vfx-2', '2020-06-10T23:51:01Z', '2020-06-10T23:51:04Z', '2020-06-10T23:51:07Z', '2020-06-10T23:51:07Z', 6.0)
('vfx-3', '2020-06-10T23:51:41Z', '2020-06-10T23:51:44Z', '2020-06-10T23:51:50Z', '2020-06-10T23:51:50Z', 9.0)
('color', '2020-06-10T23:52:22Z', '2020-06-10T23:52:24Z', '2020-06-10T23:52:29Z', '2020-06-10T23:52:29Z', 7.0)
('sound', '2020-06-10T23:53:06Z', '2020-06-10T23:53:08Z', '2020-06-10T23:53:14Z', '2020-06-10T23:53:14Z', 8.0)
('hdr', '2020-06-10T23:53:50Z', '2020-06-10T23:53:52Z', '2020-06-10T23:53:57Z', '2020-06-10T23:53:57Z', 7.0)
('owner', '2020-06-10T23:55:08Z', '2020-06-10T23:55:11Z', '2020-06-10T23:55:15Z', '2020-06-10T23:55:15Z', 7.0)
('vfx-1', '2020-06-10T23:55:12Z', '2020-06-10T23:55:14Z', '2020-06-10T23:55:18Z', '2020-06-10T23:55:18Z', 6.0)
('vfx-2', '2020-06-10T23:55:52Z', '2020-06-10T23:55:55Z', '2020-06-10T23:56:00Z', '2020-06-10T23:56:00Z', 8.0)
('vfx-3', '2020-06-10T23:56:28Z', '2020-06-10T23:56:30Z', '2020-06-10T23:56:34Z', '2020-06-10T23:56:34Z', 6.0)
('color', '2020-06-10T23:57:04Z', '2020-06-10T23:57:06Z', '2020-06-10T23:57:10Z', '2020-06-10T23:57:10Z', 6.0)
('sound', '2020-06-10T23:57:40Z', '2020-06-10T23:57:42Z', '2020-06-10T23:57:46Z', '2020-06-10T23:57:46Z', 6.0)
('hdr', '2020-06-10T23:58:19Z', '2020-06-10T23:58:21Z', '2020-06-10T23:58:28Z', '2020-06-10T23:58:28Z', 9.0)
('owner', '2020-06-10T23:59:38Z', '2020-06-10T23:59:41Z', '2020-06-10T23:59:46Z', '2020-06-10T23:59:46Z', 8.0)
('vfx-1', '2020-06-10T23:59:42Z', '2020-06-10T23:59:44Z', '2020-06-10T23:59:47Z', '2020-06-10T23:59:47Z', 5.0)
('vfx-2', '2020-06-11T00:00:21Z', '2020-06-11T00:00:24Z', '2020-06-11T00:00:27Z', '2020-06-11T00:00:27Z', 6.0)
('vfx-3', '2020-06-11T00:01:01Z', '2020-06-11T00:01:05Z', '2020-06-11T00:01:10Z', '2020-06-11T00:01:10Z', 9.0)
('color', '2020-06-11T00:01:41Z', '2020-06-11T00:01:43Z', '2020-06-11T00:01:48Z', '2020-06-11T00:01:48Z', 7.0)
